"PHON","F1","F2","F3","T1","T2","v","v.1","v.2","v.3","v.4","v.5","v.6","v.7","v.8","v.9","v.10","v.11","v.12","v.13","v.14","v.15","v.16","v.17","v.18"
"ee",622.352722765739,2185.66151951375,2885.3936371217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",959.38688288205,1667.85394076566,3021.29059255984,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",337.657456570413,2446.70808219013,2914.9366951797,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",370.811022349705,2547.4834968301,3210.02651676644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"oe",422.829190297259,2092.99244998631,2710.37211418073,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",480.497830202607,2171.50688816822,2883.41182390241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"oe",572.649314344873,1627.45790176812,2905.6202021009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",382.749284319286,2210.9789205887,2827.5764554343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"oe",639.672264705978,1498.76201719923,3156.12621359643,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ue",509.398041710494,1781.68860983545,2821.92741335507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",428.193359123781,2216.59725962219,3143.68236106672,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",373.236206968028,2280.24016553772,3036.90369921681,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",878.766548365932,1766.2533849805,2880.64479888607,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"oe",465.928071271013,1738.5123688723,2765.22868096922,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",482.967333314735,2244.32050877543,2949.67283320771,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",383.165062901042,2421.52119833564,3155.11137775406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",635.720963447995,2365.70109380434,2861.95447180591,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",408.407945693618,2064.41657529632,2799.34518788548,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",791.736167260155,1593.24358123475,2650.59125825353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ue",356.684278496598,2285.39752033844,3062.38689949509,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"oe",477.120014077263,1953.1718279531,2834.92207177639,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",605.499929935242,1649.64242805421,2985.5551229608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",446.197679670273,2271.56466407342,2863.73715616693,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",470.332176337021,1936.36884997133,2770.77887927765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"oe",540.655587393371,1638.68352440869,2836.33410722512,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",311.754974994961,2227.26111037387,2939.2868355009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",305.555605504326,2078.96948662605,3136.25214399034,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",320.975176552203,2581.99068621654,2760.38993462917,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",490.490004413458,2119.22537197471,2815.35723961719,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",583.014318125503,2170.00482796439,2986.67909530414,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",455.756382601787,1962.8386106933,2885.94612029301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",461.975977093008,2516.1683671718,3072.48232260052,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",502.671168189441,2284.62631013085,2916.40953782725,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",375.285711046089,2192.94047190048,2806.62076835264,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",838.204662815241,1749.22855723474,2689.34674116106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ue",403.900016215055,1886.82761869788,2917.87461766818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",518.238942434575,2400.6318713578,2995.66606287433,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"oe",339.060282820872,2020.30991789441,3002.52771887561,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",354.721718404474,2715.06837868832,3210.42534606389,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",448.190694650737,2240.99144709493,3002.85041147782,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",317.531523605559,2455.1538955045,3062.02944561181,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"oe",680.288211000449,1658.42855639891,2949.00197519093,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",581.345967778782,1614.01482036761,2979.90256761015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",626.144223654412,2453.19194289536,3003.3360094277,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",424.51372465392,2449.24456239537,2930.28884544386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",424.64385031184,2157.47897044269,2831.58414852868,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",818.398763991535,1744.24927188926,2660.7643836468,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",358.977888615821,2182.18942572953,2852.30103720172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",363.509142862106,2227.09416117789,3108.07308678196,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",334.664442569222,2435.06228117509,2987.20086946678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",224.013646393113,2472.98205236072,3481.71432772704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",743.833098292633,1704.14623762844,3009.25748565281,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",590.105269591523,2111.7308234912,3032.2285868162,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",535.999073300966,2170.41305015025,3032.00970462088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",546.193539702048,2089.84063892047,2873.72733682627,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",421.700775262208,2340.98369968022,2833.4220116895,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",507.207037233307,2088.95273606278,3012.22825788137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",330.995823027482,1722.09883858983,2899.54450155318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",356.066739680504,2394.58700711063,3106.77388395165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",431.792666364729,2171.82371508886,3079.51384898312,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",353.080237420076,2006.74245720896,2636.35145309991,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",364.902792076017,2053.32284792976,2819.37386895298,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",431.077627126655,2145.28813545131,2923.8435270029,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",335.989355088,2467.46015461739,3060.15582284928,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",956.549109318035,1670.7377256476,2908.14359152142,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",599.604886643443,2210.14804202198,3038.67256105004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",459.310484974268,2444.60811680495,3077.18975591072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",470.166431956756,2380.44902411886,2958.20110354665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",442.920829985016,2339.20363532144,2992.39623022658,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",372.469861975769,2468.22290115168,2941.36925047439,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",505.345632751531,2163.58800787117,2870.73317062461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",492.118653900721,2353.75316589787,2964.3642594667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",573.697535724086,2379.91242654662,3206.63794567546,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",477.644178015355,2334.51514615549,2817.36975786263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",371.308809324394,2385.54479564455,2947.18842926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",465.085704856378,2216.85041634361,3067.83406364306,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",405.390701309371,2241.33084139658,3021.94772370828,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",416.964474072819,2206.09801483314,2920.90181952724,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",527.510746340968,2280.7653670615,3068.11015256666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",328.860056106916,2083.5930857245,2781.69643448933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",941.782293597027,1787.13545549125,2671.87869521541,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",498.436334240069,2371.15691435763,2951.95921349633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",876.221101466632,1696.6330943718,2541.06527779624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ue",411.725335153464,2184.68207472671,2892.77660067104,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ue",349.599262810988,2147.90794899478,3085.31492547492,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",484.967663681682,2131.42261792635,2998.46667446191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ue",418.709800845658,2202.36145396954,2855.47754678514,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",352.118652093242,2553.79438108349,2984.98747953386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",551.646396510965,2256.30421419867,3131.7255528318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",464.091210537455,2527.03597573107,3019.45234976668,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",391.570365585734,2227.66433973044,3038.82727233205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",364.020046455135,2406.37327036781,3016.2428634221,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"oe",585.7637173088,1953.07762855773,2896.16651255531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",979.468333877453,1693.09715301102,2837.21122530969,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",900.127004717962,1740.21743546524,2926.87609720653,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"oe",450.228198928584,2039.63876342724,2926.61295204326,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"oe",586.274198583889,1730.26754622474,2826.48542764179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",619.074199824484,2262.70609203849,2976.76880865639,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",566.067584935694,2173.0250006019,2782.0966348209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",500.095675589013,2254.81655442296,2912.50811801657,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ue",408.605277350108,2447.50339816772,3062.6789867702,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",335.821570629461,2599.914915699,3123.27051661232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",282.832580571852,2613.85990493757,3041.38274944269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",524.469840250465,2233.00107405118,3048.06937991796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"oe",555.415711439174,1636.52194643658,2907.0333356328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",532.637959879922,2263.41829158642,3091.14339766266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",369.556368411439,2167.5505616885,2794.80765437451,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",479.875140903666,2016.06357652212,2759.77646008604,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",486.539497315636,1807.16735561787,2667.58365507985,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",624.857830954623,2102.5183062772,2873.05491953532,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ue",356.604504247953,2318.29112461866,3485.06058179966,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",425.164415657877,2290.07418489259,2815.65115885994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",363.951785472164,2296.41031265757,2841.99945620043,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",895.274777933044,1641.79958992098,2898.28160383481,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",638.666711313156,1947.89744122972,2972.97082711663,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",474.312607747938,1594.79702498696,2783.41687650047,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",432.534476420421,2259.63509807629,2847.32849635388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",468.396570163561,2055.28247382828,2798.99960227718,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",298.850424505608,2398.61891196819,2905.33394120909,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",601.765009735305,2105.59913985055,2853.75220329288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",386.419523996493,2248.54519681113,2937.99673855181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",417.903571866191,2346.07354394834,2994.40975221143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",360.417596195176,2446.81187221981,3015.5932278438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",555.410814363836,2279.86615883767,2922.97679596756,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"oe",543.43502541955,2071.1096400307,2865.99586903016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",507.547715117741,2436.21396676207,2995.67346857586,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",904.39573720268,1651.8882392873,2820.55911849944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ue",301.44780892337,2342.96337705092,2986.02446197502,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",454.244750264988,2299.7617650873,2907.36089882527,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",506.939891575918,2081.54465388923,2931.37573700735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",867.860856514427,1878.58869766656,3035.82581919868,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",863.116146909015,1727.02948598688,2831.29806003705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",365.640771175237,2380.69629541236,3064.49848120796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",413.956323445933,2490.95919847838,3126.02240581602,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",350.486066826427,2419.95325168542,3064.17856695747,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",415.845773546925,2577.65804787367,3057.23366275435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",341.581568380134,2294.249990103,3022.2347298088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",454.603269316637,2533.00110787949,3162.54424067057,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",379.559247026823,2544.7059424441,3241.47963747802,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",333.442326895561,2512.11658162089,3087.76082918948,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",548.327350955812,2220.8844801339,3031.18426569987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",970.24076136323,1748.33507198394,2944.82414531447,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",373.814259078481,1777.88326529718,3012.44828208832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",505.241323831513,2059.30954708218,2813.90168342796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",374.019400911361,2052.25354543406,2993.25606528386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",535.368375636768,2314.83945736467,3054.46113813898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",488.680661528159,2665.44506386941,3267.09763056804,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ee",563.166083285903,1991.41867228237,2869.08980609884,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",371.713026125611,2522.8061502447,3041.97137209218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"oe",496.9332601549,1914.94897510532,2993.74264912421,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"iy",346.965219555079,2040.3040671285,2912.35977433117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",748.164798940115,1661.7912014655,2848.74189935104,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",445.769835906242,1903.58540833162,2932.89244991804,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",474.59705002884,2233.81528460456,2860.29233583231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",484.116694525263,2464.20380899933,2973.50180877982,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",390.452591648362,2483.18776048569,2740.08018918191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",447.732661723589,1825.12620208092,2992.62357253866,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",437.085076811484,2117.963498076,3003.00690438658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",468.773409848846,2073.20738014574,2918.65090986236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",413.800399182676,2103.6126169111,2931.98589077103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",389.316291542377,2249.1760607989,3031.96200807359,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",431.704893574844,2324.00786942259,2882.73392844709,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",332.945037974373,2634.24021421295,3532.72128800548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",543.211099598596,1901.53703463763,2757.35020450977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",424.639631492595,1315.76585340792,2938.30022795893,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"oe",486.617603798267,1698.99422363477,2907.36248479228,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",411.763807241551,1473.88289731985,2814.13370941324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",573.521662891617,2099.82054786228,3077.49263988901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",931.833578709783,1598.56689444253,2930.71439507977,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",391.704024321526,2137.63371373979,3045.58094067293,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",409.095474570987,2787.08525183235,3503.24958581022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"oe",442.461803891397,1487.94201498835,3047.25470083245,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ue",358.624089159012,1992.24423765131,2774.43078522809,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ue",411.426870357721,1762.36745924952,3044.10895311262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",398.286785398058,2329.96020102019,2898.90133572687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",325.209883696169,2143.98210870279,3056.47171040664,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",370.221303685033,2507.62993519027,3203.22912838135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ue",401.232618037297,1836.7942697992,2966.11567259048,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",476.100973916729,2185.51979574033,3271.50978697479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",821.632799146475,1772.67065163223,2760.97163233121,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",682.928708393675,1415.11903421203,2836.93173833801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",874.845823302726,1424.92768677278,2723.75193471632,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",442.127190164122,1983.00089047776,2915.69763338211,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",452.743099716214,2231.05464382436,2857.20162076755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",379.434835168699,1926.88787621604,2712.4868485035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",374.636044896985,2238.37497938768,2855.34505036321,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",575.39760416369,1943.81725529589,2910.28767180104,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",330.250363372891,2574.70848945245,3232.560006704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",355.227257107031,2282.99375323846,3209.74238164499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",451.836387324941,2086.43863007105,2853.1262625606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",925.880673930211,1742.15805840373,2714.71642648168,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",342.081896967772,2737.0652487274,3536.13344083273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",470.950043410097,2208.05159888803,2894.13311530979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",447.237267345403,1844.58497163033,2928.36130983206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",749.317022843294,1821.51994106192,2503.92811805172,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",474.843519887533,2638.52074981303,2925.01338259658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",482.904456043942,2255.42188275438,3288.46653149414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",438.612033209728,2324.91610432014,3210.53980880455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",439.746652352221,2085.41057144977,2868.79268956237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"iy",457.195723881495,2500.10207807378,2837.82483433115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ee",453.058380850867,2283.75636585093,3004.48552685426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
