"PHON" "F1" "F2" "F3" "T1" "T2" "v" "v.1" "v.2" "v.3" "v.4" "v.5" "v.6" "v.7" "v.8" "v.9" "v.10" "v.11" "v.12" "v.13" "v.14" "v.15" "v.16" "v.17" "v.18" "v.19" "v.20" "v.21" "v.22" "v.23" "v.24" "v.25"
"iy" 410.774461530629 2171.79658796396 3048.09273825071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 374.329950742599 2272.50220864475 3144.6725245226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 341.948137152038 2491.30666902065 3248.6493610218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 435.99655144205 2159.43751191253 3434.3095580042 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 450.418185694062 1979.86496259047 2659.58739149482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"oe" 575.023356689157 1670.74367727326 2669.82522989508 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 530.831412006476 2019.35177343892 2885.93503161174 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 559.300500322853 2038.59414112844 2939.13737244587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 264.76623794829 1983.40032234937 2992.65534622552 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 444.740270589635 2183.05893756846 3106.01265969565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 353.706014842204 2545.36472015256 3419.66749157239 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 430.838859193043 2103.59309666176 3083.49447512328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 499.42275694572 2204.91308736555 2983.64376660719 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 324.767440149762 2123.21514620275 3001.87205544845 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 447.146508934403 1745.41825404056 3157.83964522929 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 336.83098761581 2238.44298416095 3081.60381968141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 426.999935582783 2065.57748839515 2864.61255865386 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 431.31498152138 2006.82123905811 3116.66521181043 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 407.419293623629 1993.76106299762 3088.72026345595 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 468.610041132881 2154.80575859295 2988.12669300749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 334.141818249806 2464.65334716255 2920.5263265146 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 380.458079337116 2457.13175895869 3384.48331737289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 419.0890042307 2237.33513992432 3152.64369827435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 518.254124035716 2214.46017786266 3169.66041536315 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 369.046585247613 2237.51220508486 3076.6041101278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"oe" 466.793295190554 1849.62347107644 2746.70474032586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 444.467610504324 1953.63891332749 3018.72126442976 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 394.561939842012 2089.42258025041 2725.05079892798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 375.142340414715 2427.5223454132 3542.76785117868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 295.950158805674 2296.67686563322 3123.75289161424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 553.772424400873 1905.08201266807 3016.61610819777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 417.613679117536 2352.27707326825 3171.12682690557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 402.47893822489 2216.10879246905 2997.99691754238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 413.456687260702 2361.1244238362 3254.75065013663 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 427.578485061036 1839.9452894152 3068.35702209706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 299.088119927333 2533.11423796157 3286.72709694254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 385.902008588394 2326.94673512287 3144.39921785911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 403.722042496626 2311.13654153636 3042.41578172619 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 327.249121621529 2037.93052440294 2978.43153224166 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 461.007415159745 2209.65479520432 2984.25594605762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 409.547287676431 2365.81739142485 3127.74726216064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 502.525712655146 2331.10324822209 3390.23127087375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 304.995062378552 2645.46307811179 3547.91988783026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 327.82984488897 2457.78361238206 3211.86495363449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 427.071055127205 2415.67470497515 3164.55005722019 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 415.125096220541 2100.22188737306 2915.37050082686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 516.578328156494 1997.06125913308 3062.72089368533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 491.28955873885 2134.32449893725 3169.84972474297 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 390.009558788414 2081.8364466901 2988.02654609892 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 335.278507443432 2022.44446407639 2948.27322464531 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 503.442385574295 2248.15196429903 3259.90660228732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 416.954083420152 2541.15901961573 3325.0522964353 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 319.781480121596 2227.3103590723 3398.09501615796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 343.859804646691 2310.2511711259 3201.13496247167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 320.160961601665 1951.71057901642 3177.42572975206 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 411.457183063263 1939.83745600302 3115.15847320905 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 478.982049059633 2129.3718770411 2969.29006035036 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 338.586691890434 2055.76404077933 2995.86976701382 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 561.897800428106 1801.03584701426 2989.9938364921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 542.949102828841 1759.04261301464 2787.35387712904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"oe" 427.264839149392 1792.69531689453 2670.7815501143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 361.949430674969 1846.02468989018 2773.41048546395 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 455.267627420865 2046.65160686006 2889.92998294981 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"oe" 490.528781077755 1378.67972490062 2534.64486983169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 559.408625993976 2088.66882935414 3004.92857754602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 388.663296319352 2156.67899258595 3223.20005290821 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 331.303295339758 2209.54605513837 3281.51875031165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 400.707273038918 2075.01046988137 3102.17506028871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 292.691002239357 2537.95999726895 3580.61763148371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 294.313407383877 2626.22556680981 3465.12430184886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 447.501337962452 2183.203546416 2935.91823764789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 558.975240577127 2026.28563515078 3116.95999863337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 335.696323735021 2192.36431888574 2677.25389412174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 479.268528101979 2132.89543095707 3070.81990100535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 514.825532967443 1933.87645364102 2961.88881999659 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 476.921569503612 2007.70552001934 3139.15208781947 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 360.260086124516 2536.60899263262 3358.00069057551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 460.876532926032 2285.10196651305 3085.22227978859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 385.900055668437 2400.1604631519 3440.20932657374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"oe" 469.032914872312 1970.17840243207 2588.64053109569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 502.094181181725 2099.78653882462 2961.99344702265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 519.445825320845 2073.70951217309 3055.6378802449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 445.409417480063 1798.31800700233 2998.8652536094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 298.849015585864 1911.46296058506 3124.38720419677 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 564.402983532657 2241.68267206839 3122.88606032095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 328.914393868308 2351.3317347828 3282.05979037733 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 468.604954809402 1782.4323597862 2873.75806512983 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 330.240744021211 2334.84346658727 3196.63884820168 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 424.357852992818 2179.39882569347 3071.47235349744 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 520.532564087163 2005.44979594547 2959.53970764589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 370.325332160951 1966.33004399078 3057.31875613449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 361.215348609965 2288.7240110445 3174.161518995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 492.870953705146 2086.66243837455 2996.80875509039 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 393.534690054442 2372.89399293711 3242.41712016899 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 385.021599244218 2439.20588199276 2913.06317784576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 500.615681153182 1929.38357118861 3001.24158858092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 427.875317345272 2452.89715610852 3295.91943104231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 378.722350048308 2362.30622416025 3290.08631497448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 382.951020404478 2365.43955814872 2869.12045484954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 452.994917003426 2118.34437914609 3023.2539395907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 419.299354587734 1966.5540541052 3028.2263604845 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 371.494498871278 2264.23950457711 3144.45864686652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 512.232481028268 2041.88242659464 3015.119082069 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 506.133488272124 2069.29502261871 3057.93212906079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 484.192204150602 2153.27484789329 2774.85765831351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 440.22480513646 2083.69789736067 3012.96595573519 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 410.752925260577 2287.90985079104 3120.77198760498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 374.388648104463 2375.05449826519 3197.00161913926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 562.066133794134 2027.74427980577 3051.95937931643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 560.381286516912 2004.97214985359 2996.93748862048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 360.206557479164 2207.64212621027 2865.21681924892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 440.701807984149 2129.80513232432 2965.45347945642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 478.826788324365 2248.78931742474 2873.85953246984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 379.62210358181 2372.53761699509 3384.00733188504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 409.518780179662 1783.67301820177 2978.46479307115 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 382.094113095053 2380.39335936636 2843.49429309245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 400.048932607536 2193.52220940251 2903.17182881706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"oe" 513.751350233378 1747.28436177818 2696.10874973068 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 559.341455215242 2040.21120517265 2936.37592004037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 535.23951936946 2162.34098216852 3010.99168411319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 315.539752692231 2142.94770545028 3157.63085762875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"oe" 592.28776101255 1495.98973260536 2630.91861613863 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 371.216692780591 2257.64293334461 3344.68074518502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 324.453089768241 2573.87311873188 3418.08314679238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 380.765122411234 2381.17041272561 3185.75141875878 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 463.106549201119 2258.44862986574 3060.34711263554 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 362.34731599347 2503.1173190203 3354.18635659376 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 362.174564086684 2549.52335258589 3248.63649100227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 376.775177058512 2425.81176634668 3351.57952473736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 343.117492768848 2290.67490380595 2800.19314002209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"oe" 521.351799407355 1445.94599928999 2806.89880289804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 422.902847299096 2319.25060854292 3203.34150944716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 527.239423051459 2079.04628735375 2992.87719457108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 401.368563874656 1973.37863553065 2983.59307013378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 483.553615416122 1885.16580484861 2915.42352988919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 377.693120074409 2364.3145904949 3205.45736937997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"oe" 452.464597610344 1842.71430523725 2819.48974949335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 481.313304362238 1684.30239672207 2886.10792159986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 390.858570014997 2380.94574248471 3060.41574289652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 443.79473946994 2268.49147678424 3028.99419147786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"oe" 564.270449797694 1608.39046357557 2573.13916409314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 545.999878307997 2139.60498450337 3100.58241704879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 386.279040924958 2411.64341656334 3053.13015091426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 294.740771181485 2424.63993770877 3265.11531553551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 442.315245449635 2182.14687976566 2900.75133716544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 521.194227905424 2227.55115043282 2973.10898583891 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 537.68074505032 2071.3929494975 2970.3404948153 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 437.222113554835 1905.50327131212 2956.93393563313 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 349.744276450679 2024.42001233424 3017.9217427645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 362.554621715682 2458.87724975439 3318.19946502371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ue" 268.627140375236 2066.70570103835 2672.38314854327 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 409.270521186897 1956.98958786883 2885.04407828105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 342.411050062669 2483.51402178247 3382.57983791751 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 362.701860279209 2004.1185210068 2899.79162511243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 258.878575572886 2079.22640780599 3295.61880949991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 351.924393287816 2497.80645784929 3599.60610919752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 584.500792416146 2045.92311699927 3038.00842864571 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 522.460731470897 2116.7516313607 3019.71408172742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 500.125339260927 2203.63847816924 2875.19202176351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ee" 418.611619270755 2371.5306886204 2954.91617474154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 336.972512569936 2502.52342624872 3327.28234987714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 418.035198934795 2033.91095085101 2960.49775908137 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"iy" 390.304284665974 2484.54030742177 3163.63372616697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"oe" 483.392488469266 1531.11276985286 2654.43508760201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
